run, Re, We, Np, Csg, Cls, Als, D1, D2, D3, D4, X1, Y1, X2, Y2, X3, Y3, X4, Y4, MEAN(Wa), STD(Wa), MEAN(La), STD(La) 
1136, 2013, 457, 4, 6.48678e-12, 0.121077, 0.184523, 0.000634144579, 0.00124677018, 0.00191462217, 0.00162384509, -0.00055410579, 0.0290953246, -0.000412461008, 0.0273919438, -0.00251571823, 0.0277355036, -0.000165381127, 0.0312991574, 9.50548007e-07, 6.50314069e-06, 0.00314581215, 8.10942518e-05
1137, 7741, 637, 3, 5.13445e-12, 0.152966, 0.232834, 0.00139542822, 0.00188944071, 0.00101003845, 0, 0.000296449012, 0.0268523915, 0.00289945261, 0.0271395673, -0.00200526479, 0.0310450264, 0, 0, 9.47594025e-07, 2.27548618e-06, 0.00314578628, 1.17207773e-05
1138, 6763, 235, 1, 1.43804e-12, 0.546161, 0.739027, 0.00135313097, 0, 0, 0, 0.000307230941, 0.029214151, 0, 0, 0, 0, 0, 0, 9.47955367e-07, 2.91144662e-06, 0.00314579429, 2.37690547e-05
1139, 9523, 251, 2, 2.32023e-12, 0.3385, 0.411989, 0.00114867741, 0.00127857173, 0, 0, -0.00122606681, 0.0322416798, 0.000761229353, 0.0304946885, 0, 0, 0, 0, 9.46982844e-07, 2.5856317e-06, 0.00314578213, 1.54213395e-05
1140, 4302, 525, 4, 3.11362e-12, 0.252246, 0.27094, 0.00125221964, 0.000569547783, 0.000531295874, 0.00133778556, -0.00263779507, 0.0264626286, -0.00160559435, 0.0256582528, -0.000153443973, 0.0281806003, 0.00082412485, 0.029688947, 9.56264336e-07, 5.35730325e-06, 0.00314581145, 2.68606985e-05
1141, 3819, 843, 2, 3.01379e-12, 0.260602, 0.373139, 0.00169081777, 0.000989145265, 0, 0, -0.00281254485, 0.0306572882, -0.00100842759, 0.0288611385, 0, 0, 0, 0, 9.51283782e-07, 6.19544205e-07, 0.00314579086, 8.58097317e-06
1142, 6320, 780, 3, 3.45727e-12, 0.227173, 0.286714, 0.00163421433, 0.000844975709, 0.00100860621, 0, -0.00285387624, 0.0321342045, 0.000563118109, 0.028955863, 0.000859856237, 0.0307683697, 0, 0, 9.49957249e-07, 1.95805149e-06, 0.00314579269, 1.87180946e-05
1143, 3098, 325, 1, 3.62502e-13, 2.1666, 1.47194, 0.000679376205, 0, 0, 0, 0.00165551681, 0.0308055238, 0, 0, 0, 0, 0, 0, 9.43309972e-07, 4.36312733e-09, 0.00314575108, 7.88197985e-08
1144, 2797, 548, 4, 5.69271e-12, 0.137966, 0.195419, 0.000896828823, 0.00138597409, 0.00192021703, 0.000914179824, -0.00166343249, 0.0306036892, -0.00123311842, 0.0293149134, 0.00178595722, 0.0301582092, 0.00207610727, 0.0286219334, 9.36752929e-07, 4.54475566e-09, 0.00314572774, 5.43024733e-06
1145, 3951, 107, 3, 5.14095e-12, 0.152773, 0.231658, 0.00185976126, 0.00141376917, 0.001043172, 0, -0.00135590276, 0.0260262777, 0.00210347109, 0.0299134249, -0.000831796889, 0.0306774995, 0, 0, 9.37665151e-07, 2.16946528e-06, 0.00314573328, 1.51923873e-05
1146, 5797, 863, 2, 1.13685e-12, 0.690853, 0.588041, 0.000877961049, 0.000822599207, 0, 0, 0.00335229128, 0.0302739793, -0.00190025143, 0.0321917671, 0, 0, 0, 0, 9.31247862e-07, 3.11625637e-09, 0.00314569286, 7.88729918e-08
1147, 5100, 297, 1, 1.1934e-12, 0.658117, 0.811244, 0.00123267496, 0, 0, 0, 0.00184548967, 0.0259683082, 0, 0, 0, 0, 0, 0, 9.24916406e-07, 3.28902515e-09, 0.00314565279, 1.54866527e-08
1148, 5879, 934, 1, 1.62497e-12, 0.48333, 0.69522, 0.00143839451, 0, 0, 0, -0.000809499711, 0.0298553128, 0, 0, 0, 0, 0, 0, 9.25978626e-07, 2.73620366e-06, 0.00314565979, 2.01562715e-05
1149, 6765, 486, 3, 5.56864e-12, 0.141039, 0.224295, 0.000976886024, 0.0019349166, 0.00154661152, 0, 0.00275529265, 0.0306076097, -0.00148938755, 0.0266305973, 0.00167640489, 0.0297057152, 0, 0, 9.20107688e-07, 2.29733216e-07, 0.00314562343, 2.43434268e-06
1150, 2395, 433, 1, 2.44902e-12, 0.320699, 0.566303, 0.00176584045, 0, 0, 0, -0.0017031011, 0.0309655904, 0, 0, 0, 0, 0, 0, 9.13964188e-07, 4.69592957e-09, 0.00314558603, 3.16868593e-07
