run, Re, We, Np, Csg, Cls, Als, D1, D2, D3, D4, X1, Y1, X2, Y2, X3, Y3, X4, Y4, MEAN(Wa), STD(Wa), MEAN(La), STD(La) 
939, 2290, 550, 2, 2.62329e-12, 0.299394, 0.405543, 0.00162015949, 0.000845673309, 0, 0, -0.00244552538, 0.0283162106, -0.000994528043, 0.0321108749, 0, 0, 0, 0, 1.1121638e-06, 4.98472019e-07, 0.00313743685, 6.3050479e-06
940, 8816, 849, 1, 1.42347e-12, 0.551748, 0.742798, 0.00134626169, 0, 0, 0, -0.00183301708, 0.0293644008, 0, 0, 0, 0, 0, 0, 1.11098237e-06, 1.18824278e-09, 0.00313743028, 8.11084517e-07
941, 4761, 609, 3, 2.44874e-12, 0.320735, 0.340864, 0.00125303912, 0.00058016175, 0.00110051785, 0, 0.00116134468, 0.0311002398, -0.00213814156, 0.0271734834, 3.30448628e-05, 0.0322651591, 0, 0, 1.11194767e-06, 1.54815274e-06, 0.00313744499, 1.72168921e-05
942, 3308, 397, 2, 1.8225e-12, 0.430947, 0.486121, 0.0013484264, 0.000708674161, 0, 0, -0.000541317342, 0.0306193633, -0.00243974219, 0.0316258608, 0, 0, 0, 0, 1.11280853e-06, 1.36142624e-06, 0.0031374554, 1.31179254e-05
943, 9744, 165, 3, 4.63406e-12, 0.169484, 0.245792, 0.00120014102, 0.0010180954, 0.00185024489, 0, 0.00183572879, 0.0286466725, -0.00115801746, 0.0302047429, -0.00140257336, 0.0263566882, 0, 0, 1.1116303e-06, 1.12923512e-09, 0.00313744871, 8.14567061e-07
944, 4032, 676, 1, 2.23885e-12, 0.350804, 0.592287, 0.00168837122, 0, 0, 0, 0.00206641121, 0.0318663576, 0, 0, 0, 0, 0, 0, 1.11045293e-06, 1.75216255e-09, 0.00313744294, 1.02965793e-06
945, 3864, 301, 4, 2.43606e-12, 0.322405, 0.299112, 0.000528991746, 0.00126455518, 0.000879738668, 0.000669941004, 0.0034761107, 0.0263271997, 0.000208109042, 0.0294099316, 0.00121054198, 0.0306109804, -0.00218472326, 0.0262299195, 1.11133998e-06, 1.64741143e-06, 0.00313744692, 9.59783325e-06
946, 3576, 196, 3, 4.60081e-12, 0.170709, 0.241314, 0.00167368576, 0.00118251405, 0.00128777817, 0, -0.00307390719, 0.0272678482, 0.00282428668, 0.0289872452, 0.0026528827, 0.0274701866, 0, 0, 1.11016506e-06, 1.85836696e-09, 0.00313743993, 2.30724633e-07
947, 6604, 251, 1, 5.44252e-13, 1.44308, 1.20128, 0.000832443832, 0, 0, 0, 0.00167405446, 0.0277616294, 0, 0, 0, 0, 0, 0, 1.10899404e-06, 1.36538135e-09, 0.00313743292, 2.7117056e-07
948, 4783, 416, 4, 4.18251e-12, 0.187782, 0.231343, 0.00173420227, 0.00107549503, 0.000664874521, 0.000848014035, -0.00148755498, 0.0310263786, 0.000109063717, 0.0289544149, 0.000946556879, 0.0304330411, 0.00331467789, 0.0280278859, 1.10974996e-06, 1.67462662e-06, 0.00313743823, 1.15208931e-05
949, 8174, 878, 1, 8.25804e-13, 0.951071, 0.975229, 0.00102540047, 0, 0, 0, -0.00208589962, 0.027552467, 0, 0, 0, 0, 0, 0, 1.10858217e-06, 1.22538183e-09, 0.00313743204, 1.05134552e-06
950, 2733, 858, 2, 9.04931e-13, 0.867909, 0.661958, 0.000680722237, 0.000829946523, 0, 0, 0.00361282963, 0.0317459537, -0.00204178829, 0.0297795806, 0, 0, 0, 0, 1.10741414e-06, 2.11571079e-09, 0.00313742715, 1.29331702e-06
951, 6350, 326, 2, 4.18614e-12, 0.187619, 0.307296, 0.00175954316, 0.00149464786, 0, 0, 0.00136412149, 0.0297751049, -0.0025874611, 0.0266577924, 0, 0, 0, 0, 1.10666285e-06, 4.26765314e-07, 0.00313742335, 3.59591335e-06
952, 1291, 361, 3, 4.53569e-12, 0.173159, 0.250439, 0.00177782355, 0.000823940164, 0.00139121838, 0, -0.000347307766, 0.0304464309, 0.000489768599, 0.0288448792, 0.00276588965, 0.0301850384, 0, 0, 1.11457299e-06, 3.82488416e-06, 0.00313744091, 1.0805542e-05
953, 5410, 735, 4, 7.38112e-12, 0.106406, 0.173834, 0.000611435299, 0.00192418626, 0.00133727722, 0.00187969994, 0.00286229239, 0.0282539908, -0.00238561199, 0.0296942577, 0.00102971819, 0.0290670103, -3.52248066e-05, 0.0273392609, 1.11500067e-06, 1.66625003e-06, 0.00313743956, 6.6459855e-06
954, 9835, 484, 1, 1.82881e-12, 0.42946, 0.655332, 0.00152594484, 0, 0, 0, -0.0012050898, 0.0292789035, 0, 0, 0, 0, 0, 0, 1.11423214e-06, 5.33485029e-07, 0.00313743491, 3.56640218e-06
955, 5769, 374, 3, 3.04127e-12, 0.258247, 0.304086, 0.000778142414, 0.00149571777, 0.00101468681, 0, -0.000854338122, 0.0294009056, 0.00309504085, 0.0288310847, 0.00253181764, 0.0271904097, 0, 0, 1.11349868e-06, 4.55558815e-07, 0.00313743253, 5.22650513e-06
956, 4745, 155, 1, 4.08708e-13, 1.92166, 1.38624, 0.000721375576, 0, 0, 0, 0.00281097853, 0.0270762431, 0, 0, 0, 0, 0, 0, 1.11233455e-06, 1.60779131e-09, 0.00313742554, 1.88932092e-07
957, 4385, 886, 2, 1.87616e-12, 0.41862, 0.463242, 0.000907860531, 0.0012508366, 0, 0, -0.000963246065, 0.0281807976, 0.00275492459, 0.029282349, 0, 0, 0, 0, 1.11167279e-06, 5.06629466e-07, 0.00313742315, 4.35794648e-06
958, 3508, 844, 3, 4.50348e-12, 0.174398, 0.251224, 0.0010618178, 0.00104271148, 0.0018759807, 0, -0.00315607326, 0.0256796232, -0.00187468642, 0.028326084, 0.00241503994, 0.0282588828, 0, 0, 1.11051218e-06, 1.8648039e-09, 0.00313741804, 1.29180819e-06
959, 9026, 235, 1, 1.64775e-12, 0.476648, 0.690397, 0.00144844125, 0, 0, 0, 0.00318426532, 0.0268915084, 0, 0, 0, 0, 0, 0, 1.1093559e-06, 1.16086331e-09, 0.00313741102, 1.9343115e-07
960, 1174, 852, 4, 8.72148e-12, 0.0900533, 0.155031, 0.00199449558, 0.00182986593, 0.000906603173, 0.00171935517, 0.00237496651, 0.0290525307, -0.00205235953, 0.0313010174, 0.00119119202, 0.0309940661, -3.8016031e-06, 0.0282040326, 1.11347877e-06, 2.61388375e-06, 0.00313742553, 9.47086487e-06
961, 4461, 862, 3, 4.36552e-12, 0.179909, 0.260015, 0.00153504633, 0.000639749202, 0.00167114104, 0, -0.00170837976, 0.0299627958, -0.00020499752, 0.0293269323, 0.0013517089, 0.0269539609, 0, 0, 1.11421969e-06, 1.7849959e-06, 0.0031374284, 9.59705522e-06
962, 8147, 835, 4, 9.55781e-12, 0.0821734, 0.144174, 0.00185061175, 0.00169380918, 0.00194486713, 0.00144676169, 0.00280482184, 0.0316668411, -0.000221592933, 0.0310195774, -0.000982207293, 0.0265253999, -0.00249740548, 0.0316489851, 1.11466838e-06, 1.62655578e-06, 0.0031374312, 1.09558963e-05
963, 1156, 592, 1, 2.01698e-13, 3.89394, 1.97331, 0.000506763616, 0, 0, 0, 0.00307637536, 0.027223001, 0, 0, 0, 0, 0, 0, 1.11350433e-06, 3.24872403e-09, 0.00313742747, 1.32353665e-06
964, 5209, 953, 4, 4.40463e-12, 0.178312, 0.235516, 0.00108998701, 0.00190661496, 0.000671684164, 0.000577702342, -0.00274493496, 0.0312676389, 0.002336938, 0.0292543726, 0.00110154034, 0.0285126215, 0.000376464311, 0.0281806359, 1.11333033e-06, 1.08383874e-06, 0.0031374247, 4.46695665e-06
965, 1609, 391, 2, 4.968e-12, 0.158091, 0.281359, 0.0017085958, 0.00184557867, 0, 0, -0.00119638435, 0.0270638714, 0.0027141781, 0.027837819, 0, 0, 0, 0, 1.11346607e-06, 9.31178263e-07, 0.00313742253, 3.36996528e-06
966, 3976, 141, 1, 8.84389e-13, 0.888069, 0.942374, 0.00106114977, 0, 0, 0, -0.00294144128, 0.0304841411, 0, 0, 0, 0, 0, 0, 1.11231359e-06, 1.74724374e-09, 0.00313741553, 1.13761016e-07
967, 8681, 820, 1, 3.10856e-12, 0.252657, 0.50265, 0.00198945777, 0, 0, 0, 0.0012602441, 0.0282554587, 0, 0, 0, 0, 0, 0, 1.11169069e-06, 7.07043272e-07, 0.00313741173, 4.25619048e-06
968, 4443, 784, 4, 3.94703e-12, 0.198985, 0.238462, 0.00104432696, 0.00169456764, 0.000778979267, 0.000675669968, 0.00182149389, 0.0318515534, 0.0019778455, 0.0287520801, -0.00331838414, 0.0297573493, -0.00195769758, 0.0290141626, 1.11054271e-06, 1.64876966e-09, 0.00313740639, 1.24559581e-06
969, 4706, 515, 3, 2.18581e-12, 0.359316, 0.358876, 0.000694561887, 0.000808698341, 0.00128321976, 0, -0.00111618825, 0.0302953367, -0.00315626274, 0.0276643169, -0.00111184489, 0.027705246, 0, 0, 1.10944891e-06, 4.67503526e-08, 0.00313740431, 4.60547273e-06
970, 2050, 783, 1, 2.59827e-12, 0.302277, 0.549797, 0.00181885156, 0, 0, 0, 0.00290664145, 0.0289459736, 0, 0, 0, 0, 0, 0, 1.10830276e-06, 2.41989131e-09, 0.00313739972, 1.18293687e-06
971, 8793, 984, 2, 1.70706e-12, 0.460088, 0.484716, 0.00118216898, 0.000880894974, 0, 0, -0.00108481712, 0.0288201736, -0.00250478342, 0.0291002304, 0, 0, 0, 0, 1.10743658e-06, 3.65625742e-07, 0.00313739599, 3.97346282e-06
972, 3958, 651, 3, 3.4131e-12, 0.230113, 0.281773, 0.00104111722, 0.00149593438, 0.00101190132, 0, -0.00122894082, 0.0275432866, -0.000304991114, 0.0298967793, 0.0011104544, 0.0303904901, 0, 0, 1.11006605e-06, 2.95005893e-06, 0.00313739903, 7.95182141e-06
