run, Re, We, Np, Csg, Cls, Als, D1, D2, D3, D4, X1, Y1, X2, Y2, X3, Y3, X4, Y4, MEAN(Wa), STD(Wa), MEAN(La), STD(La) 
3866, 9449, 898, 2, 5.84499e-12, 0.134371, 0.259238, 0.00196083232, 0.00189663116, 0, 0, -0.000359770698, 0.0102082196, -0.00247307285, 0.0115446608, 0, 0, 0, 0, 1.09816839e-06, 1.39794431e-06, 0.00313607248, 6.40959729e-06
3867, 9778, 993, 4, 4.30469e-12, 0.182452, 0.231058, 0.00165462738, 0.0013799541, 0.000611487448, 0.000681849888, 0.000308724832, 0.0107014453, -0.0020129551, 0.00961904208, -0.00320697447, 0.008149013, -0.00124473621, 0.0123497796, 1.09818637e-06, 1.51913528e-06, 0.00313607114, 7.40988452e-06
3868, 8446, 810, 3, 5.15338e-12, 0.152405, 0.237962, 0.000760890765, 0.00189494554, 0.00154651582, 0, -0.00308566452, 0.00916161516, -2.40273362e-05, 0.00925787521, -0.000193910617, 0.0120578098, 0, 0, 1.09819829e-06, 1.25067083e-06, 0.00313607357, 1.04349966e-05
3869, 4950, 764, 3, 6.64737e-12, 0.118152, 0.20607, 0.00197785807, 0.000979521576, 0.00189533815, 0, -0.00290018421, 0.00858001907, 0.00202305451, 0.0121964283, -0.000764298612, 0.00700133237, 0, 0, 1.09763277e-06, 9.16451558e-07, 0.00313606805, 2.20598173e-06
3870, 7738, 896, 4, 6.26556e-12, 0.125352, 0.18263, 0.00143323556, 0.0011648695, 0.00190058245, 0.000976862562, 0.000462031321, 0.00937387806, -0.00026108102, 0.013274962, 0.000827875435, 0.00727287431, -0.00337880021, 0.0101068734, 1.09762492e-06, 1.1035102e-06, 0.00313607749, 1.61735604e-05
3871, 3192, 550, 2, 3.44278e-12, 0.228129, 0.342253, 0.00122114792, 0.0017006695, 0, 0, -0.000417864499, 0.0113089558, -0.00172272582, 0.0100375076, 0, 0, 0, 0, 1.09955967e-06, 2.0659408e-06, 0.00313608861, 1.33945462e-05
3872, 1657, 186, 4, 3.09933e-12, 0.253409, 0.273963, 0.000655026616, 0.00158826217, 0.000753131669, 0.00065371412, -0.00330194002, 0.0106572766, 0.000774589651, 0.0131682928, -0.00302476216, 0.0134297703, 0.00160399818, 0.00651906328, 1.10546439e-06, 2.95637737e-06, 0.00313612066, 1.78290082e-05
3873, 6742, 691, 1, 3.57954e-13, 2.19413, 1.48126, 0.000675100628, 0, 0, 0, 0.00034724759, 0.0106886874, 0, 0, 0, 0, 0, 0, 1.10490828e-06, 7.12330427e-07, 0.00313612052, 7.92698784e-06
3874, 4606, 277, 2, 2.36359e-12, 0.33229, 0.450013, 0.000591257649, 0.00163089868, 0, 0, 0.000175574657, 0.00964676698, -0.00112004062, 0.0111390789, 0, 0, 0, 0, 1.10539793e-06, 1.4426294e-06, 0.00313612366, 9.69931444e-06
3875, 4383, 117, 3, 3.87415e-12, 0.202728, 0.266986, 0.00166194716, 0.00104617703, 0.00103738626, 0, -0.00216655261, 0.00892644011, 0.00266801213, 0.0131391284, -0.00311625679, 0.00675567241, 0, 0, 1.10413492e-06, 1.73578102e-09, 0.00313611664, 1.96981401e-08
