run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
774, 0.00137785, 1.08769e-06, 2, 2, 27022, 552.042, 83130.9
774, 0.0014839, 1.00893e-06, 2, 2, 27262, 583.758, 83267.6
774, 0.00158521, 1.04044e-06, 3, 2, 27685, 620.709, 82734
774, 0.00170084, 1.37584e-06, 3, 2, 28120, 660.858, 81933.8
774, 0.00184331, 1.45508e-06, 3, 2, 28633, 697.245, 81719.3
774, 0.00198823, 1.48451e-06, 3, 2, 29500, 737.148, 81228.9
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
775, 0, 1, 3, 2, 14284, 759.795, 81043.4
775, 6.90525e-06, 5.51867e-08, 2, 1, 16144, 13.5459, 112595
775, 1.59987e-05, 1.11115e-07, 2, 1, 16756, 27.519, 115370
775, 3.06768e-05, 1.69982e-07, 2, 1, 17113, 43.5353, 111750
775, 4.82732e-05, 2.02474e-07, 2, 1, 17596, 61.1781, 107809
775, 7.22253e-05, 2.62495e-07, 3, 2, 17851, 76.1335, 109956
775, 9.93873e-05, 2.76351e-07, 2, 2, 18418, 94.509, 107712
775, 0.000126818, 2.78884e-07, 3, 1, 19243, 113.574, 106213
775, 0.000156582, 3.43583e-07, 3, 1, 19960, 133.366, 105120
775, 0.000197603, 4.19726e-07, 3, 1, 21097, 156.896, 102465
775, 0.000245873, 5.68141e-07, 3, 2, 21982, 178.221, 102310
775, 0.000304492, 6.14512e-07, 3, 2, 22954, 201.559, 101606
775, 0.000362021, 5.38926e-07, 3, 2, 23836, 230.858, 98827.4
775, 0.00041644, 5.80255e-07, 3, 2, 24637, 261.316, 96596.3
775, 0.000477799, 6.35377e-07, 3, 2, 25531, 293.394, 94565.3
775, 0.000540106, 6.2973e-07, 3, 2, 26698, 328.024, 92535.8
775, 0.000606143, 6.83876e-07, 3, 2, 27595, 360.484, 91748.2
775, 0.000678484, 7.64343e-07, 3, 2, 28816, 397.362, 90323.8
775, 0.000759664, 8.65312e-07, 2, 2, 30286, 437.346, 88816.9
775, 0.000853249, 1.01789e-06, 3, 2, 31888, 479.18, 87545.6
775, 0.00094939, 8.99359e-07, 2, 2, 33130, 524.267, 86220.1
775, 0.00103527, 8.32432e-07, 3, 2, 34492, 570.434, 85188.4
775, 0.00111718, 8.13965e-07, 3, 2, 35839, 620.989, 83912.7
775, 0.00119764, 8.04704e-07, 4, 2, 36997, 671.206, 83064.5
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
776, 0, 1, 3, 2, 14284, 698.774, 82623.9
776, 4.763e-06, 4.39211e-08, 2, 1, 18739, 17.6943, 98624.9
776, 1.24371e-05, 1.16455e-07, 2, 1, 19576, 39.8964, 91981.9
776, 2.41188e-05, 1.17445e-07, 2, 1, 20365, 61.7448, 91792.6
776, 3.60511e-05, 1.21712e-07, 2, 1, 21226, 82.7937, 93603.3
776, 4.89926e-05, 1.48304e-07, 2, 1, 22228, 104.438, 95034.5
776, 6.61753e-05, 1.88065e-07, 2, 1, 22681, 129.094, 94326.8
776, 8.69992e-05, 2.12328e-07, 2, 2, 22486, 151.424, 95330.9
776, 0.000108083, 2.13205e-07, 2, 1, 22489, 178.424, 93499.8
776, 0.000131544, 2.72949e-07, 2, 1, 22696, 205.987, 91950.1
776, 0.000160281, 2.96704e-07, 2, 1, 22825, 231.956, 91459.7
776, 0.000189759, 2.73132e-07, 2, 2, 23236, 261.842, 89827.4
776, 0.000217732, 3.11418e-07, 3, 2, 23806, 290.987, 88905.1
776, 0.000253857, 3.8895e-07, 2, 2, 24649, 321.417, 88029.3
776, 0.000292603, 3.81873e-07, 2, 1, 25552, 355.665, 86622.5
776, 0.000332947, 4.25567e-07, 3, 2, 26140, 392.73, 85036
776, 0.000375735, 4.20849e-07, 2, 1, 26671, 428.383, 84127
776, 0.000419041, 4.53921e-07, 2, 1, 27292, 459.581, 84278.6
776, 0.000464346, 4.47195e-07, 2, 2, 28237, 491.989, 84363.6
776, 0.000508044, 4.29383e-07, 2, 2, 29062, 528.976, 83871.6
776, 0.000551603, 4.51744e-07, 2, 2, 29956, 570.657, 82921.9
776, 0.000598794, 4.77167e-07, 2, 2, 30721, 612.25, 82246.3
776, 0.000645772, 4.80897e-07, 3, 1, 31375, 652.06, 81988.8
776, 0.000696802, 5.44006e-07, 3, 2, 32257, 696.051, 81388.9
776, 0.000754869, 6.14878e-07, 3, 2, 33052, 740.436, 80917.2
776, 0.000814403, 5.61693e-07, 3, 2, 34072, 794.227, 79657.5
776, 0.000868599, 5.3929e-07, 3, 2, 35248, 843.21, 79148.3
776, 0.000924211, 5.54767e-07, 3, 2, 36298, 899.201, 78194.8
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
777, 0, 1, 3, 2, 14284, 948.537, 77576.7
777, 1.15842e-05, 1.36087e-07, 2, 1, 13453, 10.973, 115956
777, 3.39999e-05, 3.1169e-07, 2, 1, 14287, 24.8029, 107590
777, 7.25914e-05, 3.83906e-07, 1, 2, 14611, 40.1933, 102321
777, 0.00011255, 4.16762e-07, 2, 1, 15175, 52.696, 106249
777, 0.000162607, 5.89154e-07, 1, 2, 15742, 60.9404, 117285
777, 0.000232613, 7.51279e-07, 2, 2, 16423, 76.2465, 114843
777, 0.000305015, 6.73442e-07, 2, 2, 16732, 90.2748, 115337
777, 0.000373179, 7.82061e-07, 3, 2, 17218, 105.33, 114957
777, 0.000460947, 9.9567e-07, 3, 1, 17836, 123.789, 111964
777, 0.000567197, 1.10226e-06, 2, 2, 18364, 142.425, 110017
777, 0.000677927, 1.04456e-06, 3, 2, 18871, 165.843, 105712
777, 0.000780486, 1.06343e-06, 2, 2, 19204, 186.05, 104472
777, 0.000891794, 1.21538e-06, 2, 2, 19711, 209.352, 102121
777, 0.00102263, 1.38786e-06, 3, 2, 20158, 229.738, 101724
777, 0.00116326, 1.42418e-06, 3, 2, 20584, 252.841, 100479
777, 0.00130963, 1.43527e-06, 3, 2, 21058, 280.771, 97916.8
777, 0.00145962, 1.55778e-06, 3, 2, 21505, 305.505, 96942.8
777, 0.00161744, 1.45255e-06, 4, 2, 21943, 335.108, 94845.4
777, 0.00176356, 1.51693e-06, 2, 2, 22465, 362.069, 93924.8
777, 0.00194213, 2.06076e-06, 3, 2, 23227, 392.571, 92449.6
777, 0.00215607, 2.07537e-06, 3, 2, 24076, 422.142, 91577.5
777, 0.00237967, 2.44133e-06, 3, 2, 25135, 458.628, 89652.8
777, 0.00265324, 2.74798e-06, 3, 2, 26260, 494.091, 88409.8
777, 0.00291859, 2.8436e-06, 3, 2, 27235, 534.608, 86722.4
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
778, 0, 1, 4, 2, 14284, 558.492, 85920.5
778, 1.91386e-05, 1.73578e-07, 2, 2, 16384, 13.8064, 112296
778, 4.73409e-05, 3.47985e-07, 2, 1, 17293, 30.2804, 107126
778, 9.71806e-05, 5.72364e-07, 2, 2, 17839, 48.8634, 102491
778, 0.000154764, 6.0006e-07, 2, 2, 18112, 70.8959, 95997.1
778, 0.000218862, 7.42704e-07, 2, 2, 18649, 92.859, 93058.1
778, 0.000297772, 8.28268e-07, 2, 1, 19603, 115.301, 91558.8
778, 0.00038971, 1.07708e-06, 4, 2, 20644, 139.331, 90221.8
778, 0.00049253, 1.1877e-06, 2, 2, 21655, 165.412, 88798.9
778, 0.000615947, 1.18673e-06, 2, 2, 22084, 196.984, 85666.7
778, 0.000733752, 1.2084e-06, 2, 2, 22765, 226.177, 84523.1
778, 0.000863013, 1.38049e-06, 4, 2, 23413, 253.887, 84390.4
778, 0.00102075, 1.65941e-06, 2, 2, 23938, 282.542, 84208.7
778, 0.0011945, 1.89273e-06, 3, 2, 24499, 313.601, 83587
778, 0.00138768, 1.69294e-06, 3, 2, 25048, 346.892, 82707.9
778, 0.00154402, 1.70649e-06, 3, 2, 25843, 379.64, 82291
778, 0.00172443, 1.94429e-06, 3, 2, 26524, 413.225, 81937
778, 0.001959, 2.81547e-06, 3, 2, 27292, 454.179, 80459.3
778, 0.0022601, 2.9183e-06, 3, 2, 28261, 494.437, 79522.8
778, 0.00253161, 2.12589e-06, 4, 2, 29077, 538.965, 78271.4
778, 0.00277412, 3.22499e-06, 4, 3, 30019, 583.761, 77331.1
778, 0.00314494, 3.75586e-06, 3, 3, 31264, 632.142, 76257
778, 0.00351715, 3.77443e-06, 3, 2, 32404, 681.388, 75412.3
778, 0.00392232, 4.13848e-06, 3, 2, 33328, 732.096, 74683.4
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
779, 0, 1, 3, 2, 14284, 737.283, 74565.2
779, 2.17325e-05, 1.85727e-07, 2, 2, 11635, 9.572, 115366
779, 5.19214e-05, 3.65539e-07, 1, 1, 12475, 19.8605, 116622
779, 0.000104579, 6.45465e-07, 2, 2, 12937, 32.13, 111714
779, 0.000168769, 6.7282e-07, 2, 2, 13003, 45.1526, 108268
779, 0.00024369, 8.58757e-07, 2, 2, 13399, 57.063, 108853
779, 0.000343894, 1.12441e-06, 2, 2, 14002, 70.2969, 107765
779, 0.000469632, 1.34538e-06, 3, 2, 14755, 85.0943, 105904
779, 0.000607233, 1.3636e-06, 3, 2, 15406, 98.6947, 106594
779, 0.000753087, 1.64126e-06, 2, 2, 16162, 113.861, 106212
779, 0.00093172, 1.92167e-06, 3, 2, 17413, 132.824, 103665
779, 0.00113323, 2.04741e-06, 3, 2, 18211, 152.943, 101732
779, 0.00135889, 2.29609e-06, 2, 2, 19117, 177.38, 98229
779, 0.00158239, 2.33713e-06, 2, 2, 20023, 203.006, 95460.4
779, 0.00184662, 2.52959e-06, 3, 2, 20755, 232.18, 92235.7
779, 0.00209831, 2.65605e-06, 2, 2, 21142, 259.55, 90609
779, 0.00237992, 2.86359e-06, 4, 2, 21331, 288.605, 88854.7
779, 0.00265421, 2.60451e-06, 3, 2, 21736, 319.795, 86934.5
779, 0.00292375, 2.80771e-06, 3, 2, 22588, 349.301, 85933.1
779, 0.00324899, 3.45633e-06, 3, 2, 23569, 382.261, 84544.2
779, 0.00356096, 2.91523e-06, 4, 2, 24505, 414.061, 83866.1
779, 0.00388055, 3.7056e-06, 3, 2, 24817, 448.959, 82849.1
779, 0.00423437, 3.41574e-06, 3, 2, 25216, 484.616, 81903.2
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
780, 0, 1, 3, 2, 14284, 486.235, 81837.9
780, 1.46421e-05, 1.09611e-07, 2, 1, 13066, 9.77661, 124780
780, 3.23456e-05, 2.08238e-07, 2, 1, 14179, 24.3733, 106050
780, 6.11636e-05, 3.49798e-07, 2, 2, 14782, 38.1461, 105658
780, 9.90687e-05, 3.92206e-07, 2, 2, 15244, 53.0555, 104301
780, 0.000145259, 5.58001e-07, 3, 2, 16012, 70.2737, 100966
780, 0.000210078, 7.03028e-07, 3, 2, 16969, 87.6387, 99772.4
780, 0.00027796, 6.75856e-07, 2, 1, 18340, 105.495, 99665.4
780, 0.000356721, 8.26451e-07, 2, 2, 19423, 125.386, 98939.8
780, 0.000441846, 9.96688e-07, 3, 2, 20398, 150.277, 95852.9
780, 0.000546235, 1.02703e-06, 2, 2, 20515, 175.883, 93492.4
780, 0.000651178, 1.06538e-06, 2, 2, 20794, 203.174, 91113.2
780, 0.000773017, 1.33134e-06, 2, 2, 21451, 229.478, 89864
780, 0.000912309, 1.30951e-06, 3, 2, 22054, 254.053, 89733.9
780, 0.0010527, 1.35371e-06, 2, 2, 22483, 281.396, 88934.4
780, 0.00118809, 1.48423e-06, 3, 2, 23185, 309.355, 88254.5
780, 0.00134761, 1.69756e-06, 3, 2, 24058, 340.647, 87081.9
780, 0.00151784, 1.70766e-06, 3, 2, 24889, 373.186, 86040.7
780, 0.00170341, 2.01179e-06, 3, 2, 25855, 405.865, 85376.5
780, 0.00190757, 2.01568e-06, 3, 2, 26944, 443.331, 84128.3
780, 0.00210977, 2.03406e-06, 3, 2, 27808, 478.824, 83628.6
780, 0.00231253, 2.02823e-06, 3, 2, 28879, 517.74, 82817.6
780, 0.00251611, 2.04737e-06, 3, 2, 29872, 559.826, 81834
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
781, 0, 1, 3, 2, 14284, 561.039, 81817
781, 8.14542e-06, 5.87805e-08, 2, 1, 12460, 12.4829, 94521.2
781, 1.76132e-05, 1.12307e-07, 2, 1, 13417, 22.9339, 107910
781, 3.28845e-05, 1.87233e-07, 2, 2, 14035, 38.973, 98707.2
781, 5.25883e-05, 2.07048e-07, 2, 2, 14530, 52.3304, 100813
781, 7.70112e-05, 2.96162e-07, 2, 1, 15292, 66.5921, 101637
781, 0.000109539, 3.45959e-07, 2, 1, 16159, 82.0438, 101612
781, 0.000145769, 3.7961e-07, 2, 1, 17164, 96.9271, 103201
781, 0.000185767, 4.20667e-07, 2, 2, 18070, 116.912, 100694
781, 0.0002298, 4.49028e-07, 2, 2, 18517, 136.902, 99350.9
781, 0.000275683, 4.92798e-07, 3, 2, 19039, 158.181, 97832.1
781, 0.000327181, 5.33778e-07, 2, 2, 19990, 181.283, 96121.8
781, 0.000380512, 5.55674e-07, 2, 2, 21022, 208.742, 93316.7
781, 0.00043872, 5.99236e-07, 3, 2, 21772, 237.291, 91090.5
781, 0.000500297, 6.3172e-07, 3, 2, 22786, 266.675, 89405.9
781, 0.000565104, 6.6411e-07, 3, 2, 23587, 295.04, 88684.5
781, 0.000633117, 6.95885e-07, 2, 2, 24355, 325.261, 87821.7
781, 0.000704322, 7.27518e-07, 2, 2, 25237, 357.256, 86886.4
781, 0.000778638, 7.58654e-07, 3, 2, 26032, 392.716, 85574.9
781, 0.00085605, 7.89184e-07, 2, 1, 26803, 428.864, 84523.7
781, 0.000936524, 8.19906e-07, 2, 2, 27445, 464.249, 83941
781, 0.00102005, 8.50354e-07, 3, 2, 28129, 502.877, 83008.1
781, 0.00110663, 8.81021e-07, 2, 2, 28981, 538.267, 82860
781, 0.00119628, 9.11612e-07, 3, 2, 29836, 575.567, 82596
781, 0.00128901, 9.42675e-07, 3, 2, 30778, 612.054, 82622.3
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
782, 0, 1, 3, 2, 14284, 637.216, 82343.8
782, 2.88141e-05, 3.4714e-07, 2, 2, 16378, 15.8674, 99086.4
782, 8.43994e-05, 6.56675e-07, 2, 1, 17278, 32.8749, 98997.6
782, 0.000180346, 1.18522e-06, 2, 2, 17806, 50.798, 98601.7
782, 0.000297638, 1.21607e-06, 2, 2, 17944, 69.9999, 97103.4
782, 0.000424701, 1.4014e-06, 2, 2, 18397, 91.4265, 94174
782, 0.000563756, 1.46077e-06, 2, 2, 19216, 112.851, 92956
782, 0.000733725, 1.7502e-06, 2, 2, 20374, 136.302, 91478.7
782, 0.000933725, 2.33554e-06, 2, 2, 21160, 164.946, 88172.8
782, 0.00114724, 1.99482e-06, 2, 2, 21751, 188.093, 88701.5
782, 0.00136605, 2.50363e-06, 2, 2, 22216, 215.049, 87817.5
782, 0.00161927, 2.93665e-06, 2, 2, 22939, 242.945, 87031.3
782, 0.00191307, 3.33196e-06, 2, 2, 23848, 278.226, 84396.6
782, 0.00226043, 3.5917e-06, 2, 2, 24391, 314.142, 82441.3
782, 0.00265641, 4.27129e-06, 4, 2, 24520, 350.538, 80855.5
782, 0.00313143, 5.45595e-06, 4, 2, 25057, 385.638, 79920.6
782, 0.00367527, 4.9703e-06, 3, 2, 25975, 427.856, 78008.6
782, 0.00421332, 6.2474e-06, 3, 3, 26554, 469.674, 76676.6
782, 0.00484916, 6.42867e-06, 4, 2, 25741, 505.522, 76416.7
782, 0.00550108, 7.09945e-06, 4, 3, 25375, 543.841, 75724
782, 0.00612384, 5.79052e-06, 4, 2, 25966, 586.152, 74633
782, 0.00672637, 6.36857e-06, 4, 2, 26482, 625.676, 74123.8
782, 0.0073869, 6.70999e-06, 4, 3, 26896, 669.829, 73227.3
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
783, 0, 1, 3, 2, 14284, 692.883, 73089.1
783, 1.17018e-05, 6.37787e-08, 2, 1, 14872, 10.3191, 135766
783, 2.2223e-05, 1.41863e-07, 2, 1, 15781, 23.1755, 126676
783, 3.83331e-05, 1.94171e-07, 2, 1, 16384, 37.9774, 119639
783, 6.02508e-05, 2.29873e-07, 2, 1, 17167, 52.3893, 118886
783, 8.64246e-05, 3.12172e-07, 2, 1, 18076, 64.0453, 124714
783, 0.000117701, 3.18224e-07, 2, 1, 19354, 84.7766, 116281
783, 0.000152511, 3.56335e-07, 2, 1, 20620, 108.516, 109294
783, 0.000193779, 4.60624e-07, 2, 2, 21268, 135.896, 102824
783, 0.000236586, 3.99455e-07, 2, 2, 21478, 164.596, 97872.2
783, 0.000279386, 4.84859e-07, 2, 2, 22018, 191.583, 95434.4
783, 0.000328945, 5.1535e-07, 3, 1, 23236, 218.758, 93893.9
783, 0.000387046, 5.688e-07, 3, 2, 24430, 245.578, 93359
783, 0.000450047, 6.9646e-07, 3, 2, 25543, 279.599, 90951.9
783, 0.000517846, 7.0583e-07, 3, 2, 25999, 311.854, 89815.4
783, 0.000593809, 7.84797e-07, 3, 2, 26746, 346.392, 88474
783, 0.000674427, 8.26552e-07, 3, 2, 27478, 385.464, 86536.1
783, 0.000759116, 8.6617e-07, 3, 2, 28105, 425.393, 84950.4
783, 0.000847736, 9.06151e-07, 3, 2, 28678, 466.467, 83545.1
783, 0.000940321, 9.45844e-07, 3, 2, 29425, 505.457, 82829.6
783, 0.00103685, 9.84968e-07, 2, 2, 30160, 549.4, 81619.4
783, 0.00113745, 1.02576e-06, 2, 2, 30934, 595.024, 80498.7
783, 0.00124213, 1.0664e-06, 3, 2, 32038, 644.672, 79181.8
783, 0.00135084, 1.10776e-06, 3, 2, 33130, 692.509, 78416
783, 0.00146371, 1.15079e-06, 3, 2, 34126, 737.99, 78131.2
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
784, 0, 1, 3, 2, 14284, 738.388, 78135.3
784, 5.46203e-06, 4.57184e-08, 2, 1, 13942, 11.9027, 110142
784, 1.33272e-05, 1.1237e-07, 2, 1, 14581, 22.34, 122499
784, 2.60893e-05, 1.325e-07, 3, 1, 15157, 34.2916, 123143
784, 4.00482e-05, 1.52233e-07, 2, 1, 15898, 47.6049, 121382
784, 5.58682e-05, 1.56613e-07, 1, 1, 16612, 61.2637, 120853
784, 7.19974e-05, 1.67816e-07, 2, 1, 17137, 75.5933, 120287
784, 9.05868e-05, 2.04555e-07, 2, 1, 17719, 93.1871, 116303
784, 0.000112957, 2.44824e-07, 3, 1, 18226, 114.234, 110664
784, 0.000138801, 2.67523e-07, 2, 1, 18247, 132.719, 108956
784, 0.000164891, 2.51754e-07, 2, 1, 18691, 149.216, 109342
784, 0.00019178, 2.96194e-07, 2, 1, 18883, 168.591, 107915
784, 0.000224159, 3.46465e-07, 2, 1, 19150, 187.137, 107384
784, 0.000259663, 3.50551e-07, 2, 1, 19906, 203.191, 108509
784, 0.000295165, 3.53361e-07, 2, 1, 20884, 226.958, 106129
784, 0.000330023, 3.46611e-07, 2, 1, 21652, 248.255, 105620
784, 0.00036605, 3.80614e-07, 3, 1, 22462, 270.275, 105174
784, 0.000407222, 4.42375e-07, 2, 2, 23221, 295.991, 103722
784, 0.000454073, 4.35774e-07, 3, 1, 23893, 323.696, 102116
784, 0.000495281, 4.03362e-07, 3, 2, 24472, 355.99, 99646.8
784, 0.000537152, 4.47888e-07, 3, 2, 25111, 392.507, 96688.6
784, 0.000585333, 5.02337e-07, 3, 2, 26122, 426.96, 94883.2
784, 0.000638111, 5.87222e-07, 3, 2, 26854, 464.49, 92923.9
784, 0.000693247, 5.22226e-07, 2, 2, 27529, 504.066, 91045.8
784, 0.000744215, 5.00922e-07, 3, 1, 28177, 540.217, 90118.5
784, 0.000796518, 5.52285e-07, 3, 1, 28702, 577.26, 89257.8
784, 0.000852425, 5.65697e-07, 2, 2, 29209, 612.74, 88817
784, 0.000912239, 6.55068e-07, 3, 2, 29449, 653.393, 87780.3
784, 0.000976786, 6.29069e-07, 4, 2, 29929, 694.338, 86882.8
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
785, 0, 1, 3, 2, 14284, 710.112, 86517.6
785, 4.39683e-06, 4.28487e-08, 2, 1, 22366, 23.9006, 88444.8
785, 1.1658e-05, 1.02694e-07, 2, 1, 23044, 51.8382, 84718.6
785, 2.34166e-05, 1.27527e-07, 2, 1, 23377, 78.6273, 85363.6
785, 3.78199e-05, 1.40005e-07, 2, 1, 23629, 103.231, 87847
785, 5.34621e-05, 1.78255e-07, 3, 1, 23644, 129.554, 88224.3
785, 7.11318e-05, 1.84908e-07, 3, 1, 24154, 154.995, 89156
785, 8.89426e-05, 1.77438e-07, 2, 1, 24550, 179.642, 90499.6
785, 0.000109572, 2.23278e-07, 3, 1, 24895, 210.865, 88802.1
785, 0.000135163, 2.59828e-07, 2, 1, 25111, 239.011, 88816.6
785, 0.000160314, 2.60053e-07, 2, 2, 25654, 266.479, 89175.8
785, 0.000194389, 3.64529e-07, 3, 2, 26329, 297.795, 88529.4
785, 0.000233909, 4.31215e-07, 3, 2, 26971, 336.123, 86361.2
785, 0.000275764, 4.02398e-07, 3, 2, 27592, 371.713, 85446.7
785, 0.000315202, 3.81741e-07, 2, 1, 28375, 407.004, 84905.2
785, 0.000359254, 5.37237e-07, 2, 2, 29170, 440.487, 84971
785, 0.00040929, 5.00094e-07, 2, 2, 30076, 480.595, 84047.1
785, 0.000460405, 5.47455e-07, 2, 2, 30787, 522.875, 83082.6
785, 0.000511976, 4.62484e-07, 2, 2, 31207, 563.071, 82662.9
785, 0.000560976, 5.77984e-07, 3, 2, 31906, 603.34, 82372.6
785, 0.000621667, 6.45381e-07, 4, 2, 32443, 648.051, 81649.8
785, 0.000689155, 6.35148e-07, 2, 2, 33310, 693.027, 81090.6
785, 0.00075891, 6.92806e-07, 3, 2, 34093, 733.093, 81258.3
785, 0.000832697, 7.62492e-07, 2, 2, 34924, 781.961, 80585.6
785, 0.000906843, 7.37916e-07, 3, 2, 35785, 827.212, 80452.6
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
786, 0, 1, 4, 2, 14284, 866.075, 80183.4
786, 4.79861e-06, 4.38816e-08, 2, 1, 21985, 22.5265, 91103.4
786, 1.24594e-05, 1.1601e-07, 2, 1, 22861, 45.543, 94493.4
786, 2.41001e-05, 1.16994e-07, 2, 1, 23461, 69.8066, 94854.7
786, 3.59901e-05, 1.21667e-07, 2, 1, 24334, 95.3753, 94540.9
786, 4.88836e-05, 1.50502e-07, 2, 1, 25288, 119.337, 96376.8
786, 6.60409e-05, 1.85502e-07, 2, 1, 25579, 148.618, 94545.9
786, 8.67836e-05, 2.13082e-07, 3, 1, 25480, 176.411, 94140.6
786, 0.000108852, 2.31528e-07, 2, 1, 25423, 205.713, 93088.8
786, 0.000134335, 2.73542e-07, 2, 1, 25627, 232.824, 93210.3
786, 0.0001639, 3.08299e-07, 2, 1, 25999, 264.674, 91728.7
786, 0.000196339, 3.48468e-07, 2, 2, 26428, 298.217, 90212.6
786, 0.000230605, 3.61656e-07, 3, 1, 27127, 330.65, 89464.1
786, 0.000269124, 3.84214e-07, 4, 1, 27673, 371.436, 87006.5
786, 0.00031083, 4.68794e-07, 3, 2, 28366, 412.822, 85090.9
786, 0.000355748, 4.53866e-07, 2, 2, 28738, 452.744, 83903.9
786, 0.00040432, 4.96118e-07, 2, 2, 29131, 490.369, 83368.4
786, 0.000452534, 4.89206e-07, 2, 1, 30112, 527.065, 83180.7
786, 0.000503855, 5.49098e-07, 2, 2, 30982, 563.569, 83219.3
786, 0.000562199, 6.25973e-07, 2, 1, 32101, 605.449, 82668.7
786, 0.000623286, 6.21818e-07, 3, 1, 33223, 646.232, 82517
786, 0.000689616, 6.98598e-07, 3, 2, 34141, 691.326, 82017.1
786, 0.000760409, 6.84072e-07, 3, 2, 35089, 737.863, 81538
786, 0.000829783, 7.62703e-07, 3, 2, 35920, 784.187, 81246.7
786, 0.000906598, 7.43411e-07, 3, 2, 37231, 837.203, 80468.5
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
787, 0, 1, 3, 2, 14284, 878.501, 80297.1
787, 4.94789e-06, 4.64246e-08, 2, 1, 15112, 10.0925, 140673
787, 1.29909e-05, 1.22185e-07, 2, 1, 15598, 19.0535, 155324
787, 2.55486e-05, 1.26505e-07, 2, 1, 15985, 30.6035, 148509
787, 3.84571e-05, 1.37379e-07, 2, 1, 16492, 44.7851, 137781
787, 5.29342e-05, 1.82469e-07, 2, 1, 16891, 57.4031, 136542
787, 7.27073e-05, 2.30859e-07, 2, 1, 17071, 74.0012, 128958
787, 9.42673e-05, 2.01928e-07, 2, 1, 17134, 89.472, 125787
787, 0.00011327, 1.9913e-07, 2, 1, 17326, 99.7238, 130139
787, 0.000134683, 2.16459e-07, 2, 1, 17488, 117.051, 125764
787, 0.000156173, 2.1264e-07, 1, 1, 17863, 131.943, 124979
787, 0.000178283, 2.33988e-07, 1, 1, 18364, 150.846, 121300
787, 0.000203552, 2.82443e-07, 2, 1, 19003, 166.72, 120954
787, 0.000234492, 3.32263e-07, 2, 2, 19726, 183.987, 120120
787, 0.000270317, 3.89674e-07, 2, 1, 20470, 206.368, 116871
787, 0.000308472, 3.67391e-07, 2, 1, 21157, 230.829, 113491
787, 0.000344588, 3.65072e-07, 2, 1, 21694, 254.077, 111545
787, 0.000381419, 3.60032e-07, 2, 1, 22324, 276.467, 110470
787, 0.000418161, 3.89222e-07, 2, 1, 23077, 298.354, 109973
787, 0.00045896, 4.3315e-07, 4, 1, 23743, 322.56, 108962
787, 0.000507233, 5.37925e-07, 2, 1, 24616, 346.536, 108408
787, 0.000558435, 4.7725e-07, 2, 1, 25330, 375.083, 106834
787, 0.00060518, 4.63173e-07, 2, 1, 26119, 407.556, 104636
787, 0.000652913, 5.02873e-07, 2, 2, 26821, 435.923, 103888
787, 0.000703975, 5.25109e-07, 2, 1, 27700, 470.452, 102049
787, 0.000761042, 6.18154e-07, 2, 2, 28567, 510.28, 99595.1
787, 0.000824959, 5.94875e-07, 2, 2, 29332, 552.717, 97177.1
787, 0.000882687, 5.6876e-07, 2, 2, 30247, 595.602, 95192.9
787, 0.000939473, 5.55681e-07, 3, 2, 31057, 631.486, 94636.8
787, 0.000997044, 6.1039e-07, 3, 2, 31888, 673.565, 93401.5
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
788, 0, 1, 2, 2, 14284, 703.599, 92285.6
788, 4.82603e-06, 4.85178e-08, 2, 1, 19318, 16.4432, 111385
788, 1.29403e-05, 1.19e-07, 2, 1, 19780, 37.8311, 100385
788, 2.59788e-05, 1.37434e-07, 2, 1, 19804, 58.3909, 98922.5
788, 3.93105e-05, 1.22887e-07, 1, 1, 20425, 79.8629, 97505.4
788, 5.41957e-05, 1.88829e-07, 2, 1, 20863, 101.416, 97225.3
788, 7.29419e-05, 1.84433e-07, 2, 1, 20851, 122.776, 97297.4
788, 9.46194e-05, 2.17975e-07, 2, 1, 21082, 146.038, 96152.2
788, 0.000118229, 2.7112e-07, 3, 2, 21103, 167.756, 96269.7
788, 0.000148112, 3.13959e-07, 3, 2, 21169, 193.203, 94546.7
788, 0.0001819, 3.5542e-07, 3, 2, 21199, 218.013, 93486.4
788, 0.000218672, 3.48039e-07, 2, 2, 21505, 241.681, 93165.8
788, 0.000255204, 3.89765e-07, 2, 1, 21823, 268.204, 92027.3
788, 0.000295759, 3.84315e-07, 2, 1, 21952, 291.894, 92066.9
788, 0.000339268, 4.69402e-07, 2, 2, 22300, 317.007, 91739.2
